id,fecha,usuario,texto,tema,sentimiento,likes,reposts
yt_comm_UgwbFLJZ3paA7pcqZo14AaABAg.A9YkejF0soDA9zTwE64Qyr,2024-01-01,anom_user_yt,"Tienes razón, el único detalle que ese modelo evolucionó en primer lugar a tener tu propio negocio, si realmente quieres generar un buen dinero, por otro lado, se debe de ver si tu puedes generar valor a la sociedad (nadie compra tablas de Excel), en mi caso vivo en México, hay carreras que no generar productos o servicios al mercado de la manera tradicional, ya sea mercadotecnia u otras carreras administrativas (generalmente las carreras casi todas las carreras administrativas son mal pagadas), pero un taquero siempre lo veras muy bien de dinero (no tiene años estudios), porque este da productos que la sociedad demanda bastante, lo mismo pasa con otras profesiones, el detalle fue que cuando la producción en serie se hizo ley, los costos de producción bajaron, pero no los precios de venta, tampoco lo impuestos. Es decir, si eres dueño de tu medio de producción, tienes todas las ganancias aseguradas y los costos bajos. Contrario al caso de cuando eres empleado, donde lo único que es tuyo es la ropa que cargas puesta. En pocas palabras, no seas empleado si quieres ganar dinero, ahorra el 20% de tu dinero en cada pago de nómina y monta tu propio negocio. En el tema de la vivienda, toca aprender a poner bloques, tuberías, piso e instalaciones eléctricas.",Opinión Pública / Testimonio,real,1,0
yt_comm_UgwbFLJZ3paA7pcqZo14AaABAg.A9YkejF0soDA9bmygLdSiQ,2024-01-01,anom_user_yt,"No creo, el problema es que estudian carreras sin salida o sin sentido como estudios de género",Opinión Pública / Testimonio,real,0,0
yt_comm_UgyaJcn0Ib8_02LABt14AaABAg.A9Z-amdw8r2AA-EXs5brZe,2024-01-01,anom_user_yt,Efectivamente las redes sociales están plagadas de algo llamado POV o When donde actitudes negativas reiterativas en todas las personas se generalizan y normalizan.,Opinión Pública / Testimonio,real,1,0
yt_comm_UgyaJcn0Ib8_02LABt14AaABAg.A9Z-amdw8r2AAHNXfxeYLy,2024-01-01,anom_user_yt,"Contagio emocional podríamos llamarle?
Me ha pasado, por ejemplo, entraba a grupos en Facebook dedicados a la salud mental, y había tanta gente que parecía exagerar al contar sus problemas, con una visión muy pesimista. Yo lo veía normal, pero conforme pasó el tiempo, estando en esos grupos, ya me empezaba a sentir así de pesimista como esas personas. 
Así que definitivamente abandoné esos grupos, un asco. Sin mencionar las discusiones tontas.",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugz6aMCXWV_FXr-FRfV4AaABAg.A9c-4Z9eNIzAAdb8NVMZIZ,2024-01-01,anom_user_yt,"tengo 20 y aún me siento de 14-15, a ratos siento la pandemia me robó la adolescencia",Opinión Pública / Testimonio,real,0,0
yt_comm_UgygqRXNUspy394DGOV4AaABAg.A9_N5gv38wuA9h5QDRaqSx,2024-01-01,anom_user_yt,Se le hecha mucho la culpa a la gen z me parece y buscan tapar errores de generaciones pasadas me parece...,Opinión Pública / Testimonio,real,3,0
yt_comm_UgygqRXNUspy394DGOV4AaABAg.A9_N5gv38wuA9n1Epu0PwW,2024-01-01,anom_user_yt,Cambiar toda la estructura familiar también les ayudaría mucho.,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugx66jqufLsr3xJg46V4AaABAg.A9ZUffJ6itkA9h5UpJh1Oz,2024-01-01,anom_user_yt,Cualquiera sabe q problema tiene eso no es garantia de nada.,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugyukh-bKtawvvRrIQd4AaABAg.A9_I7gTeG0rA9bSLXnMjbD,2024-01-01,anom_user_yt," @VictorGomez-ls3de   Tengo agregar que dependiendo el país,  la creencia religiosa  y sus creencias políticas juzgarán a los generación z ya que veo mucha diferencia de opiniones. Yo personalmente no veo nada aquí. Es simplemente están más documentado y a la mira de todo el mundo.  Antes solo sabias por rumores y por dichos de su tribus o aldea o un lugar en especifico.  Ahora se sabe más.  Muchos de los comentarios que veo aquí difieren de mis experiencias y parecen ver juicios tanto neutro o negativos o a veces más positivas.",Opinión Pública / Testimonio,real,6,0
yt_comm_Ugyukh-bKtawvvRrIQd4AaABAg.A9_I7gTeG0rAA-Fh1pxcgp,2024-01-01,anom_user_yt,"​ @Erastoneus45  Cuando mencionas ""No veo nada aquí"" y ves que esta plagado de comentarios es lo que denuncian de la generación Z. Estas viendo tu ombligo y no ves una sociedad virtual reaccionando enérgicamente con preocupación nadie está juzgando a nadie. Ya LimpBizkit tenía con My Generation mostraba esta búsqueda de identidad que ahora la falta de educación y ignorancia son incapaz siquiera simular una identidad.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugyukh-bKtawvvRrIQd4AaABAg.A9_I7gTeG0rA9dPxsSZV8s,2024-01-01,anom_user_yt,"Mí madre siempre me cuenta que en los 60/70 si tu marido te pegaba, tenías que callarte la boca. Si no te casabas hasta los 30 eras solterona. 
Por otro lado, yo nací en los 90's y los vecinos le echaban la bronca mís padres porque yo estaba todo el día en la calle jugando a la pelota y andando en bici, y no me gustaba usar vestidos de niña. En mí adolescencia, durante los 2000 me vestía de negro y era para que se te murieran de risa o te amenazaron con moleste a trompadas por la calle y ahora vestir de darketo es la moda incluso para bebés. También puedes andar de la mano con tu pareja si eres homosexual o Lesbiana y nadie te dice nada. En  síntesis, los chicos de ahora son más libres y yo los aplaudo por ello!!",Opinión Pública / Testimonio,real,5,0
yt_comm_Ugyukh-bKtawvvRrIQd4AaABAg.A9_I7gTeG0rA9iidF1l3lb,2024-01-01,anom_user_yt,Cierto realmente la época de gran crecimiento económico persona pue entre los 50 hasta los 70 más en países como EEUU y Venezuela.,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugyukh-bKtawvvRrIQd4AaABAg.A9_I7gTeG0rA9biaENbKB5,2024-01-01,anom_user_yt,"La generación Z esta reteniendo ideas y pensamientos de generaciones viejas como los boomer. Por ejemplo, veo que tienen una manía por casarse, creer en cosas supersticiosas como las ""vibras"" y los ""horóscopos"", no siguen una religión como los boomer pero si siguen empedernidamente cosas de pseudociencia como la astrología.
 También tienen una fuerte inclinación por consumir cosas muy populares, tendencias y lo que está de moda. Comparado con los millenials que tenian tendencia hacia lo contracultural y el ateismo, cuestionaban las normas sociales sobre casarse y tener hijos (quienes se casaron fue por mero criterio propio y no impuesto por seguir una narrativa).
Los millenials tuvieron una adolescencia mas despreocupada por la poca presencia de redes sociales, no seguian tendencias ni se preocupaban por seguir la ultima moda (los emos fueron los unicos y no les fue muy bien que digamos). Poco importaba seguir algo popular, incluso era un atractivo consumir cosas poco conocidas y fuera del lugar.
La generación Z padece de una presión superficial innecesaria debido a la dependencia a las redes sociales y el retorno de adoptar ideas viejas de los boomers.",Opinión Pública / Testimonio,real,10,0
yt_comm_Ugyukh-bKtawvvRrIQd4AaABAg.A9_I7gTeG0rAA-G1owPEcY,2024-01-01,anom_user_yt,"​ @Arbes_ Es común ser NewAge en la serie ""Aquí no hay quien viva"" un personaje tuvo su etapa con los chacras y demas hablamos de 2003/2005. Quien no conoce su historia esta condenado a repetirla.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugyukh-bKtawvvRrIQd4AaABAg.A9_I7gTeG0rAA7aqjDnenv,2024-01-01,anom_user_yt,"​ @Arbes_ mas Bien por SER aceptados socialmente en las redes, que bueno que me toco SER millennial y vivir despreocupado mi adolescencia que fluyera "" y estos jovenes de ahora se presionan por boberias impuestas por Facebook y demas",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugyukh-bKtawvvRrIQd4AaABAg.A9_I7gTeG0rA9c20naH-i8,2024-01-01,anom_user_yt,Yo me crie en los 2000 de esa manera (mi pueblo está atrasado en muchos sentidos) y es una mierda.,Opinión Pública / Testimonio,real,3,0
yt_comm_Ugyukh-bKtawvvRrIQd4AaABAg.A9_I7gTeG0rA9cPxXj0GXq,2024-01-01,anom_user_yt,"​ @luisleonardojuarez7389 
Lo mismo, solo que súmale un 300% de inflación en 1 año xd",Opinión Pública / Testimonio,real,4,0
yt_comm_UgxP5XYAoPm9tLqpuAJ4AaABAg.A9Yl6di905gAAfjuhkroVB,2024-01-01,anom_user_yt,"Aquí en Chile estamos con una situación más o  menos igual, pero no con la misma gravedad.",Opinión Pública / Testimonio,real,1,0
yt_comm_UgxP5XYAoPm9tLqpuAJ4AaABAg.A9Yl6di905gA9YlmQlai5X,2024-01-01,anom_user_yt,Claro es el factor de los problemas sociales y violencia.,Opinión Pública / Testimonio,real,4,0
yt_comm_UgxP5XYAoPm9tLqpuAJ4AaABAg.A9Yl6di905gA9YobGK03ZH,2024-01-01,anom_user_yt," @psicovlog  Es verdad, entra en esa categoría. ¡Gran video, por cierto! Bastante informativo.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxP5XYAoPm9tLqpuAJ4AaABAg.A9Yl6di905gAA-Exy65PLz,2024-01-01,anom_user_yt,"Soy de Caracas Milenial y el solo saber y ver balas perdidas en terrazas te sientes indefenso y cuando eres víctima de robo totalmente incomprendido, son cicatrices mentales totalmente evitables en ""Estado de derecho""",Opinión Pública / Testimonio,real,1,0
yt_comm_UgxP5XYAoPm9tLqpuAJ4AaABAg.A9Yl6di905gA9h54pYcTHS,2024-01-01,anom_user_yt,"Añadir q hay cosas particulares q arruinan tu vida, por ejemplo yo si de casa empiezo a salir veo cada 5 min patrullas en las calles y siento q es mi culpa.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzJHfHl-bpqSZOG13p4AaABAg.A9YN-HEUO5LA9YN6x4kpxf,2024-01-01,anom_user_yt,"No recibimos la información adecuada sobre como gestionar nuestras emociones y sentimientos hasta que ya es demasiado tarde o hasta que las asociamos a un posible trastorno o nos llevan al límite. No hay una adecuada cohesión social que nos una más allá de nuestras diferencias ni tampoco se valora lo suficiente a cada persona independientemente de su procedencia, ideología... No hay una regularización apropiada del trabajo que haga que este sea un aporte a la sociedad a la par que permita una vida digna ni un tiempo de desconexión y de descanso. Lo importante, para quien no lea todo por lo que sea XD",Opinión Pública / Testimonio,real,4,0
yt_comm_UgzJHfHl-bpqSZOG13p4AaABAg.A9YN-HEUO5LA9hQuGmGvBX,2024-01-01,anom_user_yt,@CuentaYoutube-rs1un bueno tmb depende de q tan grave estás pero cosas cm ansiedad y depresiones más leves pueden tratarse con terapia cognitivo conductual y humanista.. y otras lo importante es q realmente haya un cambio y no depender de pastillas,Opinión Pública / Testimonio,real,1,0
yt_comm_UgzJHfHl-bpqSZOG13p4AaABAg.A9YN-HEUO5LA9ZHOaOp-Ae,2024-01-01,anom_user_yt,Tienes razón en lo que has dicho esperanza,Opinión Pública / Testimonio,real,0,0
yt_comm_UgzJHfHl-bpqSZOG13p4AaABAg.A9YN-HEUO5LAAa0VUy5Sur,2024-01-01,anom_user_yt,"Necesitas gestion emocional (meditaciones no las he hecho mucho pero se que ayudan😅) quizas sea eso y dejsr los videojuegos (esto ultimo me ayudo a mares) y dejar las animes, series, etc. violentas, ve comedia un tiempo y verás el cambio.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzJHfHl-bpqSZOG13p4AaABAg.A9YN-HEUO5LAA-GimsQw2X,2024-01-01,anom_user_yt,"Únicamente las personas perfectas, y bellas van al cielo por eso todos estamos condenados solo uno pudo ser perfecto, limpio y correcto dio su vida por todos para salvarnos y ser el guía sin mentir, solo necesita que confíes en él para gobernar tu vida se llama Cristo.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzJHfHl-bpqSZOG13p4AaABAg.A9YN-HEUO5LA9cFUB666Rg,2024-01-01,anom_user_yt,"Oye, por lo que cuentas, que te hacen daño los antidepresivos, que no te los tomas periódicamente, que comes irregularmente, sí suena a TDAH. Basado en lo poco o mínimo que sabe uno, así que mejor, si tienes la oportunidad, acude con un psiquiatra o neuropsicologo, porque sí suena a tal condición.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgzJHfHl-bpqSZOG13p4AaABAg.A9YN-HEUO5LA9cQH170Zff,2024-01-01,anom_user_yt,"Pero trabajas no?
Espero que no te mantengas con impuestos de los demás",Opinión Pública / Testimonio,real,2,0
yt_comm_UgzTxo5nK-8cjRkyQUV4AaABAg,2024-01-01,anom_user_yt,"No me sabía esa de acosarme a mí mismo en redes sociales ,eso ya es demasiado 😄",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugyj2ScMU8enSSabptl4AaABAg,2024-01-01,anom_user_yt,"Agradezco por el contenido actual que llevas, tus argumentos y el como lo plasmas es de gran ayuda. Veo tu contenido y lo llevo de la mano de la mano con mi psicólogo, me ha ayudado a ver el mundo de otra manera a gestionar mis emociones, no somos seres perfectos, tenemos equivocaciones y tenemos que aprender de ello. Todos aquellos que siguen tu canal y los que llegaran a ser nuevos, espero que de todo corazon puedan sanar y busquen ayuda. Ir al psicólogo te ayuda abrir la mente, tomar mejores decisiones y gestionar tus emociones. Como dices en tu video las emociones ""negativas"" ya no las queremos sentir, queremos que todo sea bonito y hermoso y no es así, en este mundo tenemos que sobrevivir  y debemos de gestionar nuestras situaciones de manera correcta",Opinión Pública / Testimonio,real,4,0
yt_comm_UgxY409ND_C5udSTyxh4AaABAg,2024-01-01,anom_user_yt,"3:00, 58% Pérdida de Propósito🖐🏻",Opinión Pública / Testimonio,real,2,0
yt_comm_UgyiLgOMRIBYZRlMzHV4AaABAg,2024-01-01,anom_user_yt,A la gente de disparos unidos le dieron tanta libertad que se pusieron a inventar nuevos problemas,Opinión Pública / Testimonio,real,4,0
yt_comm_UgyRMg8yf0MxsMVE9Ip4AaABAg,2024-01-01,anom_user_yt,"yo soy un milenial pero constantemente me hago estas preguntas de la gen z y me gusto mucho tu video, bastante acertado y concuerdo en gran parte",Opinión Pública / Testimonio,real,1,0
yt_comm_Ugx3wKatNPHVZLXPDMZ4AaABAg,2024-01-01,anom_user_yt,"De los pocos canales que son una joya en YouTube, sin ideologías extremistas y sin perder rigurosidad científica, tqm psicovlog",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugz7SZeBoffb-JhrfI14AaABAg,2024-01-01,anom_user_yt,Me gusta como hablas de estos temas siento que tiene una manera de decirlo sin menos precisar a nadie y burlar o romantizar las cosas.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgyBnDbDQPEmrMJn0hR4AaABAg,2024-01-01,anom_user_yt,"Uffff, buenísimo video. Hasta tome notas, sin mentir por convivir.",Opinión Pública / Testimonio,real,0,0
yt_comm_Ugz7QXkhk-71qDkZ2XB4AaABAg,2024-01-01,anom_user_yt,"Necesitaba este video, muchas gracias, Lic.",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxuFd80gFSUywBJ7_F4AaABAg,2024-01-01,anom_user_yt,Me encantan tus vídeos porque son bien objetivos.,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwWJeXgMdBaFLFM72t4AaABAg,2024-01-01,anom_user_yt,Excelente video,Opinión Pública / Testimonio,real,0,0
yt_comm_Ugz4Fbu2bXf5b09sB814AaABAg,2024-01-01,anom_user_yt,"Me sorprendió cundo estando viviendo mi vida cotidiana con normalidad, entre a redes sociales y sin saberlo resulto ser que mi masculinidad estaba en peligro,  por ser considerado con una mujer resulta ser que soy simp,  por ser amable soy un beta, si me gustan las mujeres gorditas estoy mal porque a fuerza me tienen que gustar las mujeres delgadas y que todas las mujeres me odian por ser hombre. Me quede asi de wtf 😮.

Seguramente si me la viviera en redes sociales con el tiempo me iría creyendo todo eso.",Opinión Pública / Testimonio,real,6,0
yt_comm_UgwensJRhAZDhnO8Mnh4AaABAg,2024-01-01,anom_user_yt,Aparentemente con 38 años soy generación z... Digo porque me pasa todo lo del video.,Opinión Pública / Testimonio,real,1,0
yt_comm_UgzwWCAkD1_DxFMWkwx4AaABAg,2024-01-01,anom_user_yt,Me identifico 😞,Opinión Pública / Testimonio,real,0,0
yt_comm_UgwFAqmFdF94Q2JkKkx4AaABAg,2024-01-01,anom_user_yt,Un punto que posiblemente podría atacar pero que es de los mas difíciles es la pobreza y desigualdad ya que estas crean el caldo de cultivo perfecto para muchos problemas sociales donde la salud en general se ve vulnerada.,Opinión Pública / Testimonio,real,2,0
